SEASON,CML,FISHING_DAYS.2022,DAYS_AT_SEA.2022,FISHERS.2022,VESSELS.2022,TRIPS.2022,HOURS_FISHED.2022,VESSEL.2022,ONAGA_KEPT.2022,ONAGA_AVG_LBS_PIECE.2022,ONAGA_EST_LBS_KEPT.2022,ONAGA_AVG_PRICE_LB.2022,ONAGA_EST_VALUE.2022,EHU_KEPT.2022,EHU_AVG_LBS_PIECE.2022,EHU_EST_LBS_KEPT.2022,EHU_AVG_PRICE_LB.2022,EHU_EST_VALUE.2022,OPAKAPAKA_KEPT.2022,OPAKAPAKA_AVG_LBS_PIECE.2022,OPAKAPAKA_EST_LBS_KEPT.2022,OPAKAPAKA_AVG_PRICE_LB.2022,OPAKAPAKA_EST_VALUE.2022,KALEKALE_KEPT.2022,KALEKALE_AVG_LBS_PIECE.2022,KALEKALE_EST_LBS_KEPT.2022,KALEKALE_AVG_PRICE_LB.2022,KALEKALE_EST_VALUE.2022,GINDAI_KEPT.2022,GINDAI_AVG_LBS_PIECE.2022,GINDAI_EST_LBS_KEPT.2022,GINDAI_AVG_PRICE_LB.2022,GINDAI_EST_VALUE.2022,HAPUUPUU_KEPT.2022,HAPUUPUU_AVG_LBS_PIECE.2022,HAPUUPUU_EST_LBS_KEPT.2022,HAPUUPUU_AVG_PRICE_LB.2022,HAPUUPUU_EST_VALUE.2022,LEHI_KEPT.2022,LEHI_AVG_LBS_PIECE.2022,LEHI_EST_LBS_KEPT.2022,LEHI_AVG_PRICE_LB.2022,LEHI_EST_VALUE.2022,YELLOW_KALEKALE_KEPT.2022,YELLOW_KALEKALE_AVG_LBS_PIECE.2022,YELLOW_KALEKALE_EST_LBS_KEPT.2022,YELLOW_KALEKALE_AVG_PRICE_LB.2022,YELLOW_KALEKALE_EST_VALUE.2022,UKU_KEPT.2022,UKU_AVG_LBS_PIECE.2022,UKU_EST_LBS_KEPT.2022,UKU_AVG_PRICE_LB.2022,UKU_EST_VALUE.2022,TAAPE_KEPT.2022,TAAPE_AVG_LBS_PIECE.2022,TAAPE_EST_LBS_KEPT.2022,TAAPE_AVG_PRICE_LB.2022,TAAPE_EST_VALUE.2022,WHITE_ULUA_KEPT.2022,WHITE_ULUA_AVG_LBS_PIECE.2022,WHITE_ULUA_EST_LBS_KEPT.2022,WHITE_ULUA_AVG_PRICE_LB.2022,WHITE_ULUA_EST_VALUE.2022,BLACK_ULUA_KEPT.2022,BLACK_ULUA_AVG_LBS_PIECE.2022,BLACK_ULUA_EST_LBS_KEPT.2022,BLACK_ULUA_AVG_PRICE_LB.2022,BLACK_ULUA_EST_VALUE.2022,BUTAGUCHI_KEPT.2022,BUTAGUCHI_AVG_LBS_PIECE.2022,BUTAGUCHI_EST_LBS_KEPT.2022,BUTAGUCHI_AVG_PRICE_LB.2022,BUTAGUCHI_EST_VALUE.2022,KAHALA_KEPT.2022,KAHALA_AVG_LBS_PIECE.2022,KAHALA_EST_LBS_KEPT.2022,KAHALA_AVG_PRICE_LB.2022,KAHALA_EST_VALUE.2022,ALL_SPECIES_KEPT.2022,ALL_SPECIES_AVG_LBS_PIECE.2022,ALL_SPECIES_EST_LBS_KEPT.2022,ALL_SPECIES_AVG_PRICE_LB.2022,ALL_SPECIES_EST_VALUE.2022,DEEP7_KEPT.2022,DEEP7_AVG_LBS_PIECE.2022,DEEP7_EST_LBS_KEPT.2022,DEEP7_AVG_PRICE_LB.2022,DEEP7_EST_VALUE.2022,NON_DEEP14_KEPT.2022,NON_DEEP14_AVG_LBS_PIECE.2022,NON_DEEP14_EST_LBS_KEPT.2022,NON_DEEP14_AVG_PRICE_LB.2022,NON_DEEP14_EST_VALUE.2022,DEEP8_14_KEPT.2022,DEEP8_14_AVG_LBS_PIECE.2022,DEEP8_14_EST_LBS_KEPT.2022,DEEP8_14_AVG_PRICE_LB.2022,DEEP8_14_EST_VALUE.2022,FISHING_DAYS.2021,DAYS_AT_SEA.2021,FISHERS.2021,VESSELS.2021,TRIPS.2021,HOURS_FISHED.2021,VESSEL.2021,ONAGA_KEPT.2021,ONAGA_AVG_LBS_PIECE.2021,ONAGA_EST_LBS_KEPT.2021,ONAGA_AVG_PRICE_LB.2021,ONAGA_EST_VALUE.2021,EHU_KEPT.2021,EHU_AVG_LBS_PIECE.2021,EHU_EST_LBS_KEPT.2021,EHU_AVG_PRICE_LB.2021,EHU_EST_VALUE.2021,OPAKAPAKA_KEPT.2021,OPAKAPAKA_AVG_LBS_PIECE.2021,OPAKAPAKA_EST_LBS_KEPT.2021,OPAKAPAKA_AVG_PRICE_LB.2021,OPAKAPAKA_EST_VALUE.2021,KALEKALE_KEPT.2021,KALEKALE_AVG_LBS_PIECE.2021,KALEKALE_EST_LBS_KEPT.2021,KALEKALE_AVG_PRICE_LB.2021,KALEKALE_EST_VALUE.2021,GINDAI_KEPT.2021,GINDAI_AVG_LBS_PIECE.2021,GINDAI_EST_LBS_KEPT.2021,GINDAI_AVG_PRICE_LB.2021,GINDAI_EST_VALUE.2021,HAPUUPUU_KEPT.2021,HAPUUPUU_AVG_LBS_PIECE.2021,HAPUUPUU_EST_LBS_KEPT.2021,HAPUUPUU_AVG_PRICE_LB.2021,HAPUUPUU_EST_VALUE.2021,LEHI_KEPT.2021,LEHI_AVG_LBS_PIECE.2021,LEHI_EST_LBS_KEPT.2021,LEHI_AVG_PRICE_LB.2021,LEHI_EST_VALUE.2021,YELLOW_KALEKALE_KEPT.2021,YELLOW_KALEKALE_AVG_LBS_PIECE.2021,YELLOW_KALEKALE_EST_LBS_KEPT.2021,YELLOW_KALEKALE_AVG_PRICE_LB.2021,YELLOW_KALEKALE_EST_VALUE.2021,UKU_KEPT.2021,UKU_AVG_LBS_PIECE.2021,UKU_EST_LBS_KEPT.2021,UKU_AVG_PRICE_LB.2021,UKU_EST_VALUE.2021,TAAPE_KEPT.2021,TAAPE_AVG_LBS_PIECE.2021,TAAPE_EST_LBS_KEPT.2021,TAAPE_AVG_PRICE_LB.2021,TAAPE_EST_VALUE.2021,WHITE_ULUA_KEPT.2021,WHITE_ULUA_AVG_LBS_PIECE.2021,WHITE_ULUA_EST_LBS_KEPT.2021,WHITE_ULUA_AVG_PRICE_LB.2021,WHITE_ULUA_EST_VALUE.2021,BLACK_ULUA_KEPT.2021,BLACK_ULUA_AVG_LBS_PIECE.2021,BLACK_ULUA_EST_LBS_KEPT.2021,BLACK_ULUA_AVG_PRICE_LB.2021,BLACK_ULUA_EST_VALUE.2021,BUTAGUCHI_KEPT.2021,BUTAGUCHI_AVG_LBS_PIECE.2021,BUTAGUCHI_EST_LBS_KEPT.2021,BUTAGUCHI_AVG_PRICE_LB.2021,BUTAGUCHI_EST_VALUE.2021,KAHALA_KEPT.2021,KAHALA_AVG_LBS_PIECE.2021,KAHALA_EST_LBS_KEPT.2021,KAHALA_AVG_PRICE_LB.2021,KAHALA_EST_VALUE.2021,ALL_SPECIES_KEPT.2021,ALL_SPECIES_AVG_LBS_PIECE.2021,ALL_SPECIES_EST_LBS_KEPT.2021,ALL_SPECIES_AVG_PRICE_LB.2021,ALL_SPECIES_EST_VALUE.2021,DEEP7_KEPT.2021,DEEP7_AVG_LBS_PIECE.2021,DEEP7_EST_LBS_KEPT.2021,DEEP7_AVG_PRICE_LB.2021,DEEP7_EST_VALUE.2021,NON_DEEP14_KEPT.2021,NON_DEEP14_AVG_LBS_PIECE.2021,NON_DEEP14_EST_LBS_KEPT.2021,NON_DEEP14_AVG_PRICE_LB.2021,NON_DEEP14_EST_VALUE.2021,DEEP8_14_KEPT.2021,DEEP8_14_AVG_LBS_PIECE.2021,DEEP8_14_EST_LBS_KEPT.2021,DEEP8_14_AVG_PRICE_LB.2021,DEEP8_14_EST_VALUE.2021
2018 - 2019,2858,31,33,1,1,16,700,HA0824,413,5.825077539824877,2405.757023947674,9.905467282890022,23830.147491296553,340,2.1379079222063506,726.8886935501592,7.107777109641212,5166.5628172728275,935,4.227275541795666,3952.502631578947,8.093552602935725,31989.787961926093,95,1.7796985045827303,169.07135793535937,4.937397592778063,834.7725156777616,0,0,0,0,0,0,0,0,0,0,4,6.69084388185654,26.76337552742616,5.022719819893677,134.42493670886074,0,0,0,0,0,29,7.764477149496515,225.1698373353989,5.97558245560129,1345.5209295120062,8,0.6063470319634704,4.850776255707763,2.3657052488892236,11.47550684931507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855,4.075797140771252,7560.603696130673,8.390792011649829,63439.45309674342,1787,4.074416946021022,7280.983082539566,8.509248685312466,61955.6957228821,31,1.5999999999999999,49.599999999999994,2.5556640625,126.76093749999998,37,6.21677334030018,230.02061359110667,5.899455771270871,1356.9964363613212,31,33,1,1,16,700,HA0824,413,5.825077539824877,2405.757023947674,9.905467282890022,23830.147491296553,340,2.1379079222063506,726.8886935501592,7.107777109641212,5166.5628172728275,935,4.227275541795666,3952.502631578947,8.093552602935725,31989.787961926093,95,1.7796985045827303,169.07135793535937,4.937397592778063,834.7725156777616,0,0,0,0,0,0,0,0,0,0,4,6.69084388185654,26.76337552742616,5.022719819893677,134.42493670886074,0,0,0,0,0,29,7.764477149496515,225.1698373353989,5.97558245560129,1345.5209295120062,8,0.6063470319634704,4.850776255707763,2.3657052488892236,11.47550684931507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855,4.075797140771252,7560.603696130673,8.390792011649829,63439.45309674342,1787,4.074416946021022,7280.983082539566,8.509248685312466,61955.6957228821,31,1.5999999999999999,49.599999999999994,2.5556640625,126.76093749999998,37,6.21677334030018,230.02061359110667,5.899455771270871,1356.9964363613212
2018 - 2019,2860,1,1,1,1,1,50,HA5723,2,5.825077539824877,11.650155079649753,9.905467282890022,115.40022998206562,9,2.1379079222063506,19.241171299857157,7.107777109641212,136.76195692781013,8,4.227275541795666,33.818204334365326,8.093552602935725,273.70941571701474,0,0,0,0,0,0,0,0,0,0,7,13.397596153846154,93.78317307692306,6.319508737933758,592.6635817307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.82352,35.47056,1.8203580659566694,64.56912,29,6.688388406579149,193.9632637907953,6.099630833360956,1183.1043043576597,26,6.095873222722896,158.4927037907953,7.057329186800208,1118.5351843576598,0,0,0,0,0,3,11.82352,35.47056,1.8203580659566694,64.56912,1,1,1,1,1,50,HA5723,2,5.825077539824877,11.650155079649753,9.905467282890022,115.40022998206562,9,2.1379079222063506,19.241171299857157,7.107777109641212,136.76195692781013,8,4.227275541795666,33.818204334365326,8.093552602935725,273.70941571701474,0,0,0,0,0,0,0,0,0,0,7,13.397596153846154,93.78317307692306,6.319508737933758,592.6635817307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.82352,35.47056,1.8203580659566694,64.56912,29,6.688388406579149,193.9632637907953,6.099630833360956,1183.1043043576597,26,6.095873222722896,158.4927037907953,7.057329186800208,1118.5351843576598,0,0,0,0,0,3,11.82352,35.47056,1.8203580659566694,64.56912
2018 - 2019,2963,1,1,1,1,1,12,HA7546,0,0,0,0,0,7,2.1379079222063506,14.965355455444454,7.107777109641212,106.37041094385232,0,0,0,0,0,3,1.7796985045827303,5.339095513748191,4.937397592778063,26.36123733719247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.0304450969192644,20.304450969192644,6.537071525964168,132.73164828104478,10,2.0304450969192644,20.304450969192644,6.537071525964168,132.73164828104478,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,12,HA7546,0,0,0,0,0,7,2.1379079222063506,14.965355455444454,7.107777109641212,106.37041094385232,0,0,0,0,0,3,1.7796985045827303,5.339095513748191,4.937397592778063,26.36123733719247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.0304450969192644,20.304450969192644,6.537071525964168,132.73164828104478,10,2.0304450969192644,20.304450969192644,6.537071525964168,132.73164828104478,0,0,0,0,0,0,0,0,0,0
2018 - 2019,2967,1,1,1,1,1,16,HA6999,3,5.825077539824877,17.475232619474628,9.905467282890022,173.10034497309843,8,2.1379079222063506,17.103263377650805,7.107777109641212,121.56618393583123,0,0,0,0,0,1,1.7796985045827303,1.7796985045827303,4.937397592778063,8.78707911239749,4,1.9129155787641428,7.651662315056571,5.013348863026288,38.36045256744996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2.7506160510477957,44.00985681676473,7.766761478273418,341.8140605887771,16,2.7506160510477957,44.00985681676473,7.766761478273418,341.8140605887771,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,16,HA6999,3,5.825077539824877,17.475232619474628,9.905467282890022,173.10034497309843,8,2.1379079222063506,17.103263377650805,7.107777109641212,121.56618393583123,0,0,0,0,0,1,1.7796985045827303,1.7796985045827303,4.937397592778063,8.78707911239749,4,1.9129155787641428,7.651662315056571,5.013348863026288,38.36045256744996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2.7506160510477957,44.00985681676473,7.766761478273418,341.8140605887771,16,2.7506160510477957,44.00985681676473,7.766761478273418,341.8140605887771,0,0,0,0,0,0,0,0,0,0
2018 - 2019,2990,2,3,1,1,2,89,HA4266,1,5.825077539824877,5.825077539824877,9.905467282890022,57.70011499103281,32,2.1379079222063506,68.41305351060322,7.107777109641212,486.26473574332493,7,4.227275541795666,29.590928792569656,8.093552602935725,239.49573875238784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.764477149496515,62.11581719597212,5.97558245560129,371.1781874515879,16,0.6063470319634704,9.701552511415526,2.3657052488892236,22.95101369863014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.82352,35.47056,1.8203580659566694,64.56912,72,3.217074369753646,231.62935462226253,5.693261096449357,1318.7263934665991,40,2.5957264960749438,103.82905984299775,7.545677391969395,783.4605894867456,5,4.102473014375425,20.512365071877124,3.7327476651929863,76.5674828296355,27,3.9736270261995426,107.28792970738765,4.275395400034762,458.6983211502181,2,3,1,1,2,89,HA4266,1,5.825077539824877,5.825077539824877,9.905467282890022,57.70011499103281,32,2.1379079222063506,68.41305351060322,7.107777109641212,486.26473574332493,7,4.227275541795666,29.590928792569656,8.093552602935725,239.49573875238784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.764477149496515,62.11581719597212,5.97558245560129,371.1781874515879,16,0.6063470319634704,9.701552511415526,2.3657052488892236,22.95101369863014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.82352,35.47056,1.8203580659566694,64.56912,72,3.217074369753646,231.62935462226253,5.693261096449357,1318.7263934665991,40,2.5957264960749438,103.82905984299775,7.545677391969395,783.4605894867456,5,4.102473014375425,20.512365071877124,3.7327476651929863,76.5674828296355,27,3.9736270261995426,107.28792970738765,4.275395400034762,458.6983211502181
2018 - 2019,3128,8,8,1,1,8,120,HA6960,100,5.825077539824877,582.5077539824877,9.905467282890022,5770.0114991032815,93,2.1379079222063506,198.82543676519063,7.107777109641212,1413.2068882540382,0,0,0,0,0,2,1.7796985045827303,3.5593970091654605,4.937397592778063,17.57415822479498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5750000000000002,1.5750000000000002,2.9999999999999996,4.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.82352,47.29408,1.8203580659566694,86.09216,223,5.668612734385335,1264.1006397679298,7.011518139720513,8863.264566165146,195,4.02509019362484,784.8925877568438,9.174239453784839,7200.792545582115,23,18.710390087438526,430.3389720110861,3.65213230221348,1571.6548605830303,5,9.773816,48.869080000000004,1.8583767077260303,90.81716,8,8,1,1,8,120,HA6960,100,5.825077539824877,582.5077539824877,9.905467282890022,5770.0114991032815,93,2.1379079222063506,198.82543676519063,7.107777109641212,1413.2068882540382,0,0,0,0,0,2,1.7796985045827303,3.5593970091654605,4.937397592778063,17.57415822479498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5750000000000002,1.5750000000000002,2.9999999999999996,4.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.82352,47.29408,1.8203580659566694,86.09216,223,5.668612734385335,1264.1006397679298,7.011518139720513,8863.264566165146,195,4.02509019362484,784.8925877568438,9.174239453784839,7200.792545582115,23,18.710390087438526,430.3389720110861,3.65213230221348,1571.6548605830303,5,9.773816,48.869080000000004,1.8583767077260303,90.81716
2018 - 2019,3186,17,19,1,2,17,230,HA4030,53,5.825077539824877,308.7291096107184,9.905467282890022,3058.1060945247386,0,0,0,0,0,68,4.227275541795666,287.4547368421052,8.093552602935725,2326.5300335946245,16,1.7796985045827303,28.475176073323684,4.937397592778063,140.59326579835985,3,1.9129155787641428,5.738746736292428,5.013348863026288,28.77033942558747,0,0,0,0,0,4,6.69084388185654,26.76337552742616,5.022719819893677,134.42493670886074,0,0,0,0,0,3,7.764477149496515,23.293431448489542,5.97558245560129,139.19182029434543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,6.729337716794316,1083.4233724038847,6.6638867065694996,7219.810608948944,144,4.563619061040736,657.161144789866,8.656057521281333,5688.424670052171,14,28.78348544039495,402.96879616552934,3.4548434813065505,1392.1941186024271,3,7.764477149496514,23.293431448489542,5.975582455601289,139.19182029434543,17,19,1,2,17,230,HA4030,53,5.825077539824877,308.7291096107184,9.905467282890022,3058.1060945247386,0,0,0,0,0,68,4.227275541795666,287.4547368421052,8.093552602935725,2326.5300335946245,16,1.7796985045827303,28.475176073323684,4.937397592778063,140.59326579835985,3,1.9129155787641428,5.738746736292428,5.013348863026288,28.77033942558747,0,0,0,0,0,4,6.69084388185654,26.76337552742616,5.022719819893677,134.42493670886074,0,0,0,0,0,3,7.764477149496515,23.293431448489542,5.97558245560129,139.19182029434543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,6.729337716794316,1083.4233724038847,6.6638867065694996,7219.810608948944,144,4.563619061040736,657.161144789866,8.656057521281333,5688.424670052171,14,28.78348544039495,402.96879616552934,3.4548434813065505,1392.1941186024271,3,7.764477149496514,23.293431448489542,5.975582455601289,139.19182029434543
2018 - 2019,3192,16,16,1,1,16,615,HA4078,0,0,0,0,0,319,2.1379079222063506,681.9926271838259,7.107777109641212,4847.45158444127,2,4.227275541795666,8.454551083591332,8.093552602935725,68.42735392925368,87,1.7796985045827303,154.83376989869754,4.937397592778063,764.4758827785818,256,1.9129155787641428,489.70638816362055,5.013348863026288,2455.0689643167975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11.82352,177.35280000000003,1.8203580659566694,322.84560000000005,761,2.2863742723203293,1739.9308212357707,6.065350949949225,10553.291059428317,664,2.0105230968821317,1334.9873363297354,6.0940082082220535,8135.423785465903,82,2.7754961573906747,227.59068490603534,9.20521714158635,2095.0216739624143,15,11.823520000000002,177.35280000000003,1.8203580659566694,322.84560000000005,16,16,1,1,16,615,HA4078,0,0,0,0,0,319,2.1379079222063506,681.9926271838259,7.107777109641212,4847.45158444127,2,4.227275541795666,8.454551083591332,8.093552602935725,68.42735392925368,87,1.7796985045827303,154.83376989869754,4.937397592778063,764.4758827785818,256,1.9129155787641428,489.70638816362055,5.013348863026288,2455.0689643167975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11.82352,177.35280000000003,1.8203580659566694,322.84560000000005,761,2.2863742723203293,1739.9308212357707,6.065350949949225,10553.291059428317,664,2.0105230968821317,1334.9873363297354,6.0940082082220535,8135.423785465903,82,2.7754961573906747,227.59068490603534,9.20521714158635,2095.0216739624143,15,11.823520000000002,177.35280000000003,1.8203580659566694,322.84560000000005
2018 - 2019,3203,5,5,1,1,5,189,HA1504,55,5.825077539824877,320.3792646903682,9.905467282890022,3173.506324506804,83,2.1379079222063506,177.4463575431271,7.107777109641212,1261.2491583342492,1,4.227275541795666,4.227275541795666,8.093552602935725,34.21367696462684,81,1.7796985045827303,144.15557887120116,4.937397592778063,711.7534081041968,38,1.9129155787641428,72.69079199303742,5.013348863026288,364.4242993907746,4,13.397596153846154,53.590384615384615,6.319508737933758,338.66490384615383,0,0,0,0,0,0,0,0,0,0,1,7.764477149496515,7.764477149496515,5.97558245560129,46.39727343144849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,3.247055022626758,879.9519111318514,7.253094524888996,6382.37438879604,262,2.9484337910492906,772.4896532549142,7.6166868337396405,5883.811771146805,8,12.462222590930088,99.6977807274407,4.535360174705807,452.1653442177867,1,7.764477149496515,7.764477149496515,5.97558245560129,46.39727343144849,5,5,1,1,5,189,HA1504,55,5.825077539824877,320.3792646903682,9.905467282890022,3173.506324506804,83,2.1379079222063506,177.4463575431271,7.107777109641212,1261.2491583342492,1,4.227275541795666,4.227275541795666,8.093552602935725,34.21367696462684,81,1.7796985045827303,144.15557887120116,4.937397592778063,711.7534081041968,38,1.9129155787641428,72.69079199303742,5.013348863026288,364.4242993907746,4,13.397596153846154,53.590384615384615,6.319508737933758,338.66490384615383,0,0,0,0,0,0,0,0,0,0,1,7.764477149496515,7.764477149496515,5.97558245560129,46.39727343144849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,3.247055022626758,879.9519111318514,7.253094524888996,6382.37438879604,262,2.9484337910492906,772.4896532549142,7.6166868337396405,5883.811771146805,8,12.462222590930088,99.6977807274407,4.535360174705807,452.1653442177867,1,7.764477149496515,7.764477149496515,5.97558245560129,46.39727343144849
2018 - 2019,3357,12,12,1,1,12,609,HA6939,0,0,0,0,0,0,0,0,0,0,46,4.227275541795666,194.45467492260062,8.093552602935725,1573.8291403728344,1,1.7796985045827303,1.7796985045827303,4.937397592778063,8.78707911239749,0,0,0,0,0,0,0,0,0,0,60,6.69084388185654,401.4506329113924,5.022719819893677,2016.3740506329113,0,0,0,0,0,6,7.764477149496515,46.586862896979085,5.97558245560129,278.38364058869087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,19.78123801855478,13866.647851006901,3.5862716347455317,49729.56585707113,107,5.585841180734352,597.6850063385757,6.021550201109433,3598.990270118143,588,22.48703398260433,13222.375981771347,3.4677725099919345,45852.19194636429,6,7.764477149496514,46.586862896979085,5.975582455601289,278.38364058869087,12,12,1,1,12,609,HA6939,0,0,0,0,0,0,0,0,0,0,46,4.227275541795666,194.45467492260062,8.093552602935725,1573.8291403728344,1,1.7796985045827303,1.7796985045827303,4.937397592778063,8.78707911239749,0,0,0,0,0,0,0,0,0,0,60,6.69084388185654,401.4506329113924,5.022719819893677,2016.3740506329113,0,0,0,0,0,6,7.764477149496515,46.586862896979085,5.97558245560129,278.38364058869087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,19.78123801855478,13866.647851006901,3.5862716347455317,49729.56585707113,107,5.585841180734352,597.6850063385757,6.021550201109433,3598.990270118143,588,22.48703398260433,13222.375981771347,3.4677725099919345,45852.19194636429,6,7.764477149496514,46.586862896979085,5.975582455601289,278.38364058869087
2018 - 2019,3367,8,8,1,1,8,114,HA1726,0,0,0,0,0,0,0,0,0,0,3,4.227275541795666,12.681826625386996,8.093552602935725,102.64103089388051,1,1.7796985045827303,1.7796985045827303,4.937397592778063,8.78707911239749,0,0,0,0,0,0,0,0,0,0,9,6.69084388185654,60.217594936708856,5.022719819893677,302.45610759493667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20.884762577587903,1566.3571933190929,3.6814063912286614,5766.397382431896,13,5.744547697436814,74.67912006667858,5.5421678406450265,413.8842176012147,62,24.059323762135712,1491.6780732524142,3.588249543120392,5352.5131648306815,0,0,0,0,0,8,8,1,1,8,114,HA1726,0,0,0,0,0,0,0,0,0,0,3,4.227275541795666,12.681826625386996,8.093552602935725,102.64103089388051,1,1.7796985045827303,1.7796985045827303,4.937397592778063,8.78707911239749,0,0,0,0,0,0,0,0,0,0,9,6.69084388185654,60.217594936708856,5.022719819893677,302.45610759493667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20.884762577587903,1566.3571933190929,3.6814063912286614,5766.397382431896,13,5.744547697436814,74.67912006667858,5.5421678406450265,413.8842176012147,62,24.059323762135712,1491.6780732524142,3.588249543120392,5352.5131648306815,0,0,0,0,0
2018 - 2019,3386,1,1,1,1,1,21,HA4049,6,5.825077539824877,34.950465238949256,9.905467282890022,346.20068994619686,2,2.1379079222063506,4.275815844412701,7.107777109641212,30.39154598395781,1,4.227275541795666,4.227275541795666,8.093552602935725,34.21367696462684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.828172958350847,43.453556625157624,9.453907684438969,410.8059128947815,9,4.828172958350847,43.453556625157624,9.453907684438969,410.8059128947815,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,21,HA4049,6,5.825077539824877,34.950465238949256,9.905467282890022,346.20068994619686,2,2.1379079222063506,4.275815844412701,7.107777109641212,30.39154598395781,1,4.227275541795666,4.227275541795666,8.093552602935725,34.21367696462684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.828172958350847,43.453556625157624,9.453907684438969,410.8059128947815,9,4.828172958350847,43.453556625157624,9.453907684438969,410.8059128947815,0,0,0,0,0,0,0,0,0,0
